User_ID,Home_Hub,Work_Hub,Mode,Monthly_Income,Is_Rainy_Day,Daily_Commute_Cost,Daily_Time_Mins,Sleep_Debt_Hours,Monthly_Cash_Spend,Hourly_Rate,Monthly_Hours_Lost,Opportunity_Cost,Sleep_Debt_Cost,Total_Commute_Tax,Tax_Percentage_of_Income
LOS-0728,Ikorodu,Victoria Island,Private Car,371332,1,20280.0,330,3.0,358800.0,2320.825,121.0,112327.93,38293.612499999996,509421.54,137.19
LOS-0729,Ikorodu,Ikeja,Danfo,83782,0,2400.0,240,3.0,63360.0,523.6375,88.0,18432.04,8640.018750000001,90432.06,107.94
LOS-0730,Surulere,Victoria Island,Private Car,581783,0,8000.0,120,1.5,184000.0,3636.14375,44.0,63996.13,29998.185937500002,277994.32,47.78
LOS-0731,Ikorodu,Victoria Island,Danfo,710610,1,5400.0,330,3.0,95040.0,4441.3125,121.0,214959.53,73281.65625,383281.18,53.94
LOS-0732,Ikorodu,Ikeja,BRT,97896,0,1500.0,240,3.0,33000.0,611.85,88.0,21537.12,10095.525,64632.64,66.02
LOS-0733,Egbeda,Ikeja,Private Car,503778,0,6000.0,240,3.0,138000.0,3148.6125,88.0,110831.16,51952.106250000004,300783.27,59.71
LOS-0734,Egbeda,Victoria Island,BRT,443230,0,1960.0,240,3.0,43120.0,2770.1875,88.0,97510.6,45708.09375,186338.69,42.04
LOS-0735,Egbeda,Victoria Island,Private Car,521630,0,14000.0,240,3.0,322000.0,3260.1875,88.0,114758.6,53793.09375,490551.69,94.04
LOS-0736,Egbeda,Ikeja,Danfo,76138,0,1600.0,240,3.0,42240.0,475.8625,88.0,16750.36,7851.73125,66842.09,87.79
LOS-0737,Surulere,Victoria Island,Private Car,598468,1,10400.0,210,1.5,184000.0,3740.425,77.0,115205.09,30858.506250000002,330063.6,55.15
LOS-0738,Surulere,Victoria Island,BRT,93794,1,1140.0,210,1.5,25080.0,586.2125,77.0,18055.34,4836.253125,47971.6,51.15
LOS-0739,Egbeda,Ikeja,Danfo,168413,0,1600.0,240,3.0,42240.0,1052.58125,88.0,37050.86,17367.590625,96658.45,57.39
LOS-0740,Surulere,Ikeja,BRT,791738,0,1140.0,120,1.5,25080.0,4948.3625,44.0,87091.18,40823.990625,152995.17,19.32
LOS-0741,Surulere,Victoria Island,Private Car,446358,0,8000.0,120,1.5,184000.0,2789.7375,44.0,49099.38,23015.334375000002,256114.71,57.38
LOS-0742,Surulere,Victoria Island,BRT,530602,1,1140.0,210,1.5,25080.0,3316.2625,77.0,102140.88,27359.165624999998,154580.05,29.13
LOS-0743,Surulere,Victoria Island,BRT,343274,1,1140.0,210,1.5,25080.0,2145.4625,77.0,66080.25,17700.065625,108860.31,31.71
LOS-0744,Surulere,Victoria Island,BRT,82457,1,1140.0,210,1.5,25080.0,515.35625,77.0,15872.97,4251.689062500001,45204.66,54.82
LOS-0745,Egbeda,Ikeja,Private Car,503012,0,6000.0,240,3.0,138000.0,3143.825,88.0,110662.64,51873.112499999996,300535.75,59.75
LOS-0746,Egbeda,Ikeja,Private Car,557368,0,6000.0,240,3.0,138000.0,3483.55,88.0,122620.96,57478.575000000004,318099.54,57.07
LOS-0747,Surulere,Ikeja,Private Car,498251,0,4800.0,120,1.5,110400.0,3114.06875,44.0,54807.61,25691.0671875,190898.68,38.31
LOS-0748,Surulere,Ikeja,Danfo,78096,1,2700.0,210,1.5,47520.0,488.1,77.0,15033.48,4026.8250000000003,66580.31,85.25
LOS-0749,Surulere,Ikeja,Private Car,845984,0,4800.0,120,1.5,110400.0,5287.4,44.0,93058.24,43621.049999999996,247079.29,29.21
LOS-0750,Egbeda,Victoria Island,Private Car,476186,0,14000.0,240,3.0,322000.0,2976.1625,88.0,104760.92,49106.68125,475867.6,99.93
LOS-0751,Surulere,Ikeja,Danfo,286458,1,2700.0,210,1.5,47520.0,1790.3625,77.0,55143.16,14770.490625,117433.66,41.0
LOS-0752,Egbeda,Ikeja,Danfo,85332,0,1600.0,240,3.0,42240.0,533.325,88.0,18773.04,8799.862500000001,69812.9,81.81
LOS-0753,Surulere,Ikeja,Private Car,363643,0,4800.0,120,1.5,110400.0,2272.76875,44.0,40000.73,18750.342187500002,169151.07,46.52
LOS-0754,Ikorodu,Victoria Island,Danfo,200370,1,5400.0,330,3.0,95040.0,1252.3125,121.0,60611.92,20663.15625,176315.08,87.99
LOS-0755,Egbeda,Ikeja,BRT,331790,0,900.0,240,3.0,19800.0,2073.6875,88.0,72993.8,34215.84375,127009.64,38.28
LOS-0756,Ikorodu,Victoria Island,Danfo,92191,0,3600.0,240,3.0,95040.0,576.19375,88.0,20282.02,9507.196875,124829.22,135.4
LOS-0757,Surulere,Victoria Island,BRT,90730,0,1140.0,120,1.5,25080.0,567.0625,44.0,9980.3,4678.265625,39738.57,43.8
LOS-0758,Ikorodu,Victoria Island,BRT,375732,0,2200.0,240,3.0,48400.0,2348.325,88.0,82661.04,38747.362499999996,169808.4,45.19
LOS-0759,Egbeda,Victoria Island,Private Car,727978,0,14000.0,240,3.0,322000.0,4549.8625,88.0,160155.16,75072.73125,557227.89,76.54
LOS-0760,Surulere,Ikeja,Private Car,365250,0,4800.0,120,1.5,110400.0,2282.8125,44.0,40177.5,18833.203125,169410.7,46.38
LOS-0761,Egbeda,Victoria Island,Private Car,582908,0,14000.0,240,3.0,322000.0,3643.175,88.0,128239.76,60112.387500000004,510352.15,87.55
LOS-0762,Egbeda,Ikeja,Private Car,640594,0,6000.0,240,3.0,138000.0,4003.7125,88.0,140930.68,66061.25625,344991.94,53.86
LOS-0763,Surulere,Victoria Island,Private Car,371515,0,8000.0,120,1.5,184000.0,2321.96875,44.0,40866.65,19156.2421875,244022.89,65.68
LOS-0764,Surulere,Ikeja,Private Car,345974,0,4800.0,120,1.5,110400.0,2162.3375,44.0,38057.14,17839.284375,166296.42,48.07
LOS-0765,Surulere,Ikeja,Danfo,75915,0,1800.0,120,1.5,47520.0,474.46875,44.0,8350.65,3914.3671875,59785.02,78.75
LOS-0766,Ikorodu,Ikeja,Private Car,516036,1,12480.0,330,3.0,220800.0,3225.225,121.0,156100.89,53216.2125,430117.1,83.35
LOS-0767,Ikorodu,Ikeja,Private Car,389236,0,9600.0,240,3.0,220800.0,2432.725,88.0,85631.92,40139.9625,346571.88,89.04
LOS-0768,Surulere,Ikeja,BRT,745120,0,1140.0,120,1.5,25080.0,4657.0,44.0,81963.2,38420.25,145463.45,19.52
LOS-0769,Egbeda,Ikeja,Private Car,372895,0,6000.0,240,3.0,138000.0,2330.59375,88.0,82036.9,38454.796875,258491.7,69.32
LOS-0770,Surulere,Victoria Island,Private Car,538280,0,8000.0,120,1.5,184000.0,3364.25,44.0,59210.8,27755.0625,270965.86,50.34
LOS-0771,Ikorodu,Victoria Island,Danfo,84940,1,5400.0,330,3.0,95040.0,530.875,121.0,25694.35,8759.4375,129493.79,152.45
LOS-0772,Ikorodu,Victoria Island,Danfo,76365,1,5400.0,330,3.0,95040.0,477.28125,121.0,23100.41,7875.140625,126015.55,165.02
LOS-0773,Egbeda,Ikeja,Private Car,379895,0,6000.0,240,3.0,138000.0,2374.34375,88.0,83576.9,39176.671875,260753.57,68.64
LOS-0774,Ikorodu,Victoria Island,Private Car,776380,0,15600.0,240,3.0,358800.0,4852.375,88.0,170803.6,80064.1875,609667.79,78.53
LOS-0775,Ikorodu,Ikeja,Private Car,427419,0,9600.0,240,3.0,220800.0,2671.36875,88.0,94032.18,44077.584375,358909.76,83.97
LOS-0776,Ikorodu,Ikeja,Private Car,539106,0,9600.0,240,3.0,220800.0,3369.4125,88.0,118603.32,55595.30625,394998.63,73.27
LOS-0777,Surulere,Ikeja,Danfo,357421,0,1800.0,120,1.5,47520.0,2233.88125,44.0,39316.31,18429.5203125,105265.83,29.45
LOS-0778,Surulere,Ikeja,Private Car,357856,0,4800.0,120,1.5,110400.0,2236.6,44.0,39364.16,18451.95,168216.11,47.01
LOS-0779,Egbeda,Victoria Island,Private Car,778723,0,14000.0,240,3.0,322000.0,4867.01875,88.0,171319.06,80305.809375,573624.87,73.66
LOS-0780,Ikorodu,Ikeja,Private Car,724000,0,9600.0,240,3.0,220800.0,4525.0,88.0,159280.0,74662.5,454742.5,62.81
LOS-0781,Surulere,Ikeja,Private Car,837728,0,4800.0,120,1.5,110400.0,5235.8,44.0,92150.08,43195.35,245745.43,29.33
LOS-0782,Egbeda,Victoria Island,Danfo,529677,0,3200.0,240,3.0,84480.0,3310.48125,88.0,116528.94,54622.940624999996,255631.88,48.26
LOS-0783,Ikorodu,Victoria Island,Danfo,245859,1,5400.0,330,3.0,95040.0,1536.61875,121.0,74372.35,25354.209375000002,194766.56,79.22
LOS-0784,Surulere,Ikeja,Danfo,660283,0,1800.0,120,1.5,47520.0,4126.76875,44.0,72631.13,34045.8421875,154196.97,23.35
LOS-0785,Egbeda,Ikeja,Danfo,188352,0,1600.0,240,3.0,42240.0,1177.2,88.0,41437.44,19423.8,103101.24,54.74
LOS-0786,Egbeda,Victoria Island,Danfo,153469,0,3200.0,240,3.0,84480.0,959.18125,88.0,33763.18,15826.490625,134069.67,87.36
LOS-0787,Egbeda,Ikeja,Private Car,656889,0,6000.0,240,3.0,138000.0,4105.55625,88.0,144515.58,67741.67812499999,350257.26,53.32
LOS-0788,Surulere,Victoria Island,BRT,261215,0,1140.0,120,1.5,25080.0,1632.59375,44.0,28733.65,13468.8984375,67282.55,25.76
LOS-0789,Surulere,Ikeja,Private Car,693258,0,4800.0,120,1.5,110400.0,4332.8625,44.0,76258.38,35746.115625,222404.5,32.08
LOS-0790,Surulere,Ikeja,Private Car,692482,0,4800.0,120,1.5,110400.0,4328.0125,44.0,76173.02,35706.103125,222279.12,32.1
LOS-0791,Ikorodu,Ikeja,Private Car,586990,1,12480.0,330,3.0,220800.0,3668.6875,121.0,177564.48,60533.34375,458897.82,78.18
LOS-0792,Surulere,Ikeja,Danfo,255182,0,1800.0,120,1.5,47520.0,1594.8875,44.0,28070.02,13157.821875,88747.84,34.78
LOS-0793,Ikorodu,Ikeja,Danfo,243819,0,2400.0,240,3.0,63360.0,1523.86875,88.0,53640.18,25143.834375000002,142144.01,58.3
LOS-0794,Ikorodu,Victoria Island,Danfo,85311,0,3600.0,240,3.0,95040.0,533.19375,88.0,18768.42,8797.696875,122606.12,143.72
LOS-0795,Ikorodu,Victoria Island,Private Car,833608,0,15600.0,240,3.0,358800.0,5210.05,88.0,183393.76,85965.825,628159.58,75.35
LOS-0796,Ikorodu,Victoria Island,BRT,730500,0,2200.0,240,3.0,48400.0,4565.625,88.0,160710.0,75332.8125,284442.81,38.94
LOS-0797,Egbeda,Ikeja,Private Car,509364,0,6000.0,240,3.0,138000.0,3183.525,88.0,112060.08,52528.1625,302588.24,59.41
LOS-0798,Surulere,Victoria Island,BRT,187357,0,1140.0,120,1.5,25080.0,1170.98125,44.0,20609.27,9660.5953125,55349.87,29.54
LOS-0799,Egbeda,Ikeja,BRT,349673,0,900.0,240,3.0,19800.0,2185.45625,88.0,76928.06,36060.028125000004,132788.09,37.97
LOS-0800,Ikorodu,Ikeja,Private Car,506155,0,9600.0,240,3.0,220800.0,3163.46875,88.0,111354.1,52197.234375,384351.33,75.94
LOS-0801,Surulere,Ikeja,BRT,643076,1,1140.0,210,1.5,25080.0,4019.225,77.0,123792.13,33158.60625,182030.74,28.31
LOS-0802,Surulere,Victoria Island,BRT,804996,0,1140.0,120,1.5,25080.0,5031.225,44.0,88549.56,41507.606250000004,155137.17,19.27
LOS-0803,Ikorodu,Victoria Island,Danfo,87240,0,3600.0,240,3.0,95040.0,545.25,88.0,19192.8,8996.625,123229.42,141.25
LOS-0804,Ikorodu,Victoria Island,Private Car,661714,1,20280.0,330,3.0,358800.0,4135.7125,121.0,200168.48,68239.25624999999,627207.74,94.79
LOS-0805,Egbeda,Victoria Island,Private Car,497510,1,18200.0,330,3.0,322000.0,3109.4375,121.0,150496.78,51305.71875,523802.49,105.28
LOS-0806,Surulere,Ikeja,Private Car,407200,0,4800.0,120,1.5,110400.0,2545.0,44.0,44792.0,20996.25,176188.25,43.27
LOS-0807,Egbeda,Victoria Island,Private Car,558113,0,14000.0,240,3.0,322000.0,3488.20625,88.0,122784.86,57555.403125000004,502340.26,90.01
LOS-0808,Surulere,Victoria Island,Private Car,535390,0,8000.0,120,1.5,184000.0,3346.1875,44.0,58892.9,27606.046875,270498.95,50.52
LOS-0809,Egbeda,Victoria Island,BRT,76534,1,1960.0,330,3.0,43120.0,478.3375,121.0,23151.54,7892.568749999999,74164.1,96.9
LOS-0810,Surulere,Victoria Island,BRT,282815,0,1140.0,120,1.5,25080.0,1767.59375,44.0,31109.65,14582.6484375,70772.3,25.02
LOS-0811,Ikorodu,Victoria Island,Danfo,86339,0,3600.0,240,3.0,95040.0,539.61875,88.0,18994.58,8903.709375,122938.29,142.39
LOS-0812,Egbeda,Ikeja,Private Car,408427,0,6000.0,240,3.0,138000.0,2552.66875,88.0,89853.94,42119.034374999996,269972.97,66.1
LOS-0813,Surulere,Victoria Island,BRT,304974,1,1140.0,210,1.5,25080.0,1906.0875,77.0,58707.5,15725.221875000001,99512.72,32.63
LOS-0814,Egbeda,Ikeja,Private Car,510560,0,6000.0,240,3.0,138000.0,3191.0,88.0,112323.2,52651.5,302974.7,59.34
LOS-0815,Egbeda,Ikeja,Danfo,756270,0,1600.0,240,3.0,42240.0,4726.6875,88.0,166379.4,77990.34375,286609.74,37.9
LOS-0816,Egbeda,Victoria Island,Private Car,453505,0,14000.0,240,3.0,322000.0,2834.40625,88.0,99771.1,46767.703125,468538.8,103.32
LOS-0817,Surulere,Victoria Island,Danfo,559987,0,1800.0,120,1.5,47520.0,3499.91875,44.0,61598.57,28874.329687499998,137992.9,24.64
LOS-0818,Egbeda,Ikeja,Private Car,653822,0,6000.0,240,3.0,138000.0,4086.3875,88.0,143840.84,67425.39375,349266.23,53.42
LOS-0819,Egbeda,Ikeja,Private Car,779195,0,6000.0,240,3.0,138000.0,4869.96875,88.0,171422.9,80354.484375,389777.38,50.02
LOS-0820,Egbeda,Ikeja,Private Car,434375,1,7800.0,330,3.0,138000.0,2714.84375,121.0,131398.44,44794.921875,314193.36,72.33
LOS-0821,Ikorodu,Victoria Island,BRT,245771,0,2200.0,240,3.0,48400.0,1536.06875,88.0,54069.62,25345.134374999998,127814.75,52.01
LOS-0822,Surulere,Victoria Island,Private Car,472508,0,8000.0,120,1.5,184000.0,2953.175,44.0,51975.88,24363.693750000002,260339.57,55.1
LOS-0823,Ikorodu,Ikeja,BRT,532046,0,1500.0,240,3.0,33000.0,3325.2875,88.0,117050.12,54867.24375,204917.36,38.51
LOS-0824,Egbeda,Victoria Island,Danfo,335282,0,3200.0,240,3.0,84480.0,2095.5125,88.0,73762.04,34575.956249999996,192818.0,57.51
LOS-0825,Ikorodu,Ikeja,BRT,623948,0,1500.0,240,3.0,33000.0,3899.675,88.0,137268.56,64344.637500000004,234613.2,37.6
LOS-0826,Ikorodu,Victoria Island,Danfo,689442,0,3600.0,240,3.0,95040.0,4309.0125,88.0,151677.24,71098.70625,317815.95,46.1
LOS-0827,Egbeda,Ikeja,Danfo,499219,0,1600.0,240,3.0,42240.0,3120.11875,88.0,109828.18,51481.959375,203550.14,40.77
LOS-0828,Surulere,Victoria Island,Danfo,724110,0,1800.0,120,1.5,47520.0,4525.6875,44.0,79652.1,37336.921875,164509.02,22.72
LOS-0829,Ikorodu,Victoria Island,Danfo,609075,0,3600.0,240,3.0,95040.0,3806.71875,88.0,133996.5,62810.859375,291847.36,47.92
LOS-0830,Egbeda,Victoria Island,Private Car,700717,0,14000.0,240,3.0,322000.0,4379.48125,88.0,154157.74,72261.440625,548419.18,78.27
LOS-0831,Egbeda,Victoria Island,BRT,89618,0,1960.0,240,3.0,43120.0,560.1125,88.0,19715.96,9241.856249999999,72077.82,80.43
LOS-0832,Ikorodu,Ikeja,Private Car,494662,0,9600.0,240,3.0,220800.0,3091.6375,88.0,108825.64,51012.018749999996,380637.66,76.95
LOS-0833,Ikorodu,Victoria Island,Private Car,706912,0,15600.0,240,3.0,358800.0,4418.2,88.0,155520.64,72900.3,587220.94,83.07
LOS-0834,Egbeda,Ikeja,Private Car,804779,0,6000.0,240,3.0,138000.0,5029.86875,88.0,177051.38,82992.83437499999,398044.21,49.46
LOS-0835,Ikorodu,Ikeja,Danfo,80364,0,2400.0,240,3.0,63360.0,502.275,88.0,17680.08,8287.5375,89327.62,111.15
LOS-0836,Ikorodu,Ikeja,Private Car,477977,0,9600.0,240,3.0,220800.0,2987.35625,88.0,105154.94,49291.378124999996,375246.32,78.51
LOS-0837,Surulere,Ikeja,Private Car,493325,0,4800.0,120,1.5,110400.0,3083.28125,44.0,54265.75,25437.0703125,190102.82,38.54
LOS-0838,Egbeda,Victoria Island,Private Car,537191,1,18200.0,330,3.0,322000.0,3357.44375,121.0,162500.28,55397.821875,539898.1,100.5
LOS-0839,Surulere,Ikeja,Danfo,70385,1,2700.0,210,1.5,47520.0,439.90625,77.0,13549.11,3629.2265625,64698.34,91.92
LOS-0840,Ikorodu,Victoria Island,BRT,84887,0,2200.0,240,3.0,48400.0,530.54375,88.0,18675.14,8753.971875000001,75829.11,89.33
LOS-0841,Surulere,Ikeja,Private Car,655567,0,4800.0,120,1.5,110400.0,4097.29375,44.0,72112.37,33802.6734375,216315.04,33.0
LOS-0842,Surulere,Victoria Island,BRT,73408,0,1140.0,120,1.5,25080.0,458.8,44.0,8074.88,3785.1,36939.98,50.32
LOS-0843,Surulere,Victoria Island,BRT,88637,0,1140.0,120,1.5,25080.0,553.98125,44.0,9750.07,4570.345312500001,39400.42,44.45
LOS-0844,Ikorodu,Victoria Island,Danfo,254821,0,3600.0,240,3.0,95040.0,1592.63125,88.0,56060.62,26278.415624999998,177379.04,69.61
LOS-0845,Egbeda,Victoria Island,Danfo,463467,1,4800.0,330,3.0,84480.0,2896.66875,121.0,140198.77,47795.034374999996,272473.8,58.79
LOS-0846,Ikorodu,Ikeja,BRT,85523,0,1500.0,240,3.0,33000.0,534.51875,88.0,18815.06,8819.559374999999,60634.62,70.9
LOS-0847,Egbeda,Victoria Island,Private Car,449831,0,14000.0,240,3.0,322000.0,2811.44375,88.0,98962.82,46388.821875,467351.64,103.89
LOS-0848,Surulere,Victoria Island,BRT,476512,0,1140.0,120,1.5,25080.0,2978.2,44.0,52416.32,24570.149999999998,102066.47,21.42
LOS-0849,Surulere,Ikeja,Danfo,205391,0,1800.0,120,1.5,47520.0,1283.69375,44.0,22593.01,10590.473437499999,80703.48,39.29
LOS-0850,Surulere,Victoria Island,BRT,71989,0,1140.0,120,1.5,25080.0,449.93125,44.0,7918.79,3711.9328124999997,36710.72,50.99
LOS-0851,Surulere,Victoria Island,Private Car,814620,1,10400.0,210,1.5,184000.0,5091.375,77.0,156814.35,42003.84375,382818.19,46.99
LOS-0852,Egbeda,Ikeja,Private Car,617242,0,6000.0,240,3.0,138000.0,3857.7625,88.0,135793.24,63653.081249999996,337446.32,54.67
LOS-0853,Egbeda,Ikeja,Danfo,71806,0,1600.0,240,3.0,42240.0,448.7875,88.0,15797.32,7404.993750000001,65442.31,91.14
LOS-0854,Ikorodu,Victoria Island,Danfo,340109,1,5400.0,330,3.0,95040.0,2125.68125,121.0,102882.97,35073.740625,232996.71,68.51
LOS-0855,Surulere,Victoria Island,Private Car,551191,0,8000.0,120,1.5,184000.0,3444.94375,44.0,60631.01,28420.7859375,273051.8,49.54
LOS-0856,Egbeda,Victoria Island,Danfo,88525,0,3200.0,240,3.0,84480.0,553.28125,88.0,19475.5,9129.140625,113084.64,127.74
LOS-0857,Ikorodu,Victoria Island,Private Car,753211,0,15600.0,240,3.0,358800.0,4707.56875,88.0,165706.42,77674.88437500001,602181.3,79.95
LOS-0858,Surulere,Victoria Island,Private Car,696096,0,8000.0,120,1.5,184000.0,4350.6,44.0,76570.56,35892.450000000004,296463.01,42.59
LOS-0859,Egbeda,Victoria Island,BRT,707376,1,1960.0,330,3.0,43120.0,4421.1,121.0,213981.24,72948.15000000001,330049.39,46.66
LOS-0860,Surulere,Ikeja,Private Car,670480,1,6240.0,210,1.5,110400.0,4190.5,77.0,129067.4,34571.625,274039.03,40.87
LOS-0861,Ikorodu,Victoria Island,Private Car,221646,1,20280.0,330,3.0,358800.0,1385.2875,121.0,67047.92,22857.243749999998,448705.16,202.44
LOS-0862,Surulere,Ikeja,BRT,259954,1,1140.0,210,1.5,25080.0,1624.7125,77.0,50041.15,13403.878125000001,88525.02,34.05
LOS-0863,Ikorodu,Ikeja,BRT,720367,1,1500.0,330,3.0,33000.0,4502.29375,121.0,217911.02,74287.846875,325198.86,45.14
LOS-0864,Ikorodu,Ikeja,BRT,326262,0,1500.0,240,3.0,33000.0,2039.1375,88.0,71777.64,33645.76875,138423.41,42.43
LOS-0865,Surulere,Victoria Island,Danfo,263527,1,2700.0,210,1.5,47520.0,1647.04375,77.0,50728.95,13588.1109375,111837.06,42.44
LOS-0866,Egbeda,Ikeja,Danfo,330653,1,2400.0,330,3.0,42240.0,2066.58125,121.0,100022.53,34098.590625000004,176361.12,53.34
LOS-0867,Egbeda,Victoria Island,Danfo,80444,0,3200.0,240,3.0,84480.0,502.775,88.0,17697.68,8295.7875,110473.47,137.33
LOS-0868,Surulere,Ikeja,Private Car,531834,0,4800.0,120,1.5,110400.0,3323.9625,44.0,58501.74,27422.690625,196324.43,36.91
LOS-0869,Surulere,Ikeja,Private Car,434248,0,4800.0,120,1.5,110400.0,2714.05,44.0,47767.28,22390.912500000002,180558.19,41.58
LOS-0870,Surulere,Ikeja,Private Car,805547,0,4800.0,120,1.5,110400.0,5034.66875,44.0,88610.17,41536.0171875,240546.19,29.86
LOS-0871,Egbeda,Ikeja,Danfo,668462,0,1600.0,240,3.0,42240.0,4177.8875,88.0,147061.64,68935.14375,258236.78,38.63
LOS-0872,Ikorodu,Victoria Island,Danfo,236025,1,5400.0,330,3.0,95040.0,1475.15625,121.0,71397.56,24340.078125,190777.64,80.83
LOS-0873,Surulere,Ikeja,Danfo,258195,1,2700.0,210,1.5,47520.0,1613.71875,77.0,49702.54,13313.1796875,110535.72,42.81
LOS-0874,Ikorodu,Victoria Island,Danfo,381778,0,3600.0,240,3.0,95040.0,2386.1125,88.0,83991.16,39370.856250000004,218402.02,57.21
LOS-0875,Ikorodu,Ikeja,Danfo,98027,0,2400.0,240,3.0,63360.0,612.66875,88.0,21565.94,10109.034375000001,95034.97,96.95
LOS-0876,Egbeda,Victoria Island,BRT,152557,1,1960.0,330,3.0,43120.0,953.48125,121.0,46148.49,15732.440625000001,105000.93,68.83
LOS-0877,Ikorodu,Ikeja,Danfo,174659,0,2400.0,240,3.0,63360.0,1091.61875,88.0,38424.98,18011.709375000002,119796.69,68.59
LOS-0878,Ikorodu,Victoria Island,Danfo,324299,0,3600.0,240,3.0,95040.0,2026.86875,88.0,71345.78,33443.334375,199829.11,61.62
LOS-0879,Egbeda,Ikeja,Private Car,757219,0,6000.0,240,3.0,138000.0,4732.61875,88.0,166588.18,78088.20937499999,382676.39,50.54
LOS-0880,Surulere,Victoria Island,BRT,77844,0,1140.0,120,1.5,25080.0,486.525,44.0,8562.84,4013.8312499999997,37656.67,48.37
LOS-0881,Egbeda,Victoria Island,BRT,326271,0,1960.0,240,3.0,43120.0,2039.19375,88.0,71779.62,33646.696875,148546.32,45.53
LOS-0882,Surulere,Ikeja,Danfo,71654,0,1800.0,120,1.5,47520.0,447.8375,44.0,7881.94,3694.6593749999997,59096.6,82.47
LOS-0883,Surulere,Victoria Island,BRT,303803,0,1140.0,120,1.5,25080.0,1898.76875,44.0,33418.33,15664.8421875,74163.17,24.41
LOS-0884,Egbeda,Ikeja,Private Car,797039,0,6000.0,240,3.0,138000.0,4981.49375,88.0,175348.58,82194.64687499999,395543.23,49.63
LOS-0885,Ikorodu,Ikeja,Private Car,737981,1,12480.0,330,3.0,220800.0,4612.38125,121.0,223239.25,76104.29062500001,520143.54,70.48
LOS-0886,Egbeda,Ikeja,Danfo,504759,0,1600.0,240,3.0,42240.0,3154.74375,88.0,111046.98,52053.271875,205340.25,40.68
LOS-0887,Surulere,Victoria Island,BRT,348735,0,1140.0,120,1.5,25080.0,2179.59375,44.0,38360.85,17981.6484375,81422.5,23.35
LOS-0888,Ikorodu,Victoria Island,Danfo,85899,0,3600.0,240,3.0,95040.0,536.86875,88.0,18897.78,8858.334375,122796.11,142.95
LOS-0889,Ikorodu,Victoria Island,Danfo,389377,0,3600.0,240,3.0,95040.0,2433.60625,88.0,85662.94,40154.503124999996,220857.44,56.72
LOS-0890,Surulere,Victoria Island,Private Car,591868,0,8000.0,120,1.5,184000.0,3699.175,44.0,65105.48,30518.193750000002,279623.67,47.24
LOS-0891,Ikorodu,Ikeja,Private Car,376219,0,9600.0,240,3.0,220800.0,2351.36875,88.0,82768.18,38797.584375,342365.76,91.0
LOS-0892,Egbeda,Victoria Island,Danfo,331886,0,3200.0,240,3.0,84480.0,2074.2875,88.0,73014.92,34225.74375,191720.66,57.77
LOS-0893,Egbeda,Ikeja,BRT,73647,1,900.0,330,3.0,19800.0,460.29375,121.0,22278.22,7594.846875,49673.06,67.45
LOS-0894,Egbeda,Victoria Island,Private Car,640047,0,14000.0,240,3.0,322000.0,4000.29375,88.0,140810.34,66004.846875,528815.19,82.62
LOS-0895,Egbeda,Victoria Island,BRT,77935,1,1960.0,330,3.0,43120.0,487.09375,121.0,23575.34,8037.046875,74732.38,95.89
LOS-0896,Egbeda,Victoria Island,BRT,543820,0,1960.0,240,3.0,43120.0,3398.875,88.0,119640.4,56081.4375,218841.84,40.24
LOS-0897,Ikorodu,Victoria Island,Private Car,639474,0,15600.0,240,3.0,358800.0,3996.7125,88.0,140684.28,65945.75625,565430.04,88.42
LOS-0898,Ikorodu,Victoria Island,Private Car,437742,0,15600.0,240,3.0,358800.0,2735.8875,88.0,96303.24,45142.143749999996,500245.38,114.28
LOS-0899,Surulere,Ikeja,Danfo,161179,0,1800.0,120,1.5,47520.0,1007.36875,44.0,17729.69,8310.7921875,73560.48,45.64
LOS-0900,Surulere,Ikeja,Private Car,630916,1,6240.0,210,1.5,110400.0,3943.225,77.0,121451.33,32531.60625,264382.94,41.9
LOS-0901,Egbeda,Victoria Island,BRT,508350,0,1960.0,240,3.0,43120.0,3177.1875,88.0,111837.0,52423.59375,207380.59,40.79
LOS-0902,Egbeda,Ikeja,BRT,217273,0,900.0,240,3.0,19800.0,1357.95625,88.0,47800.06,22406.278125,90006.34,41.43
LOS-0903,Surulere,Victoria Island,Private Car,430506,0,8000.0,120,1.5,184000.0,2690.6625,44.0,47355.66,22197.965625,253553.63,58.9
LOS-0904,Ikorodu,Ikeja,Danfo,332724,0,2400.0,240,3.0,63360.0,2079.525,88.0,73199.28,34312.1625,170871.44,51.36
LOS-0905,Egbeda,Victoria Island,Danfo,639033,1,4800.0,330,3.0,84480.0,3993.95625,121.0,193307.48,65900.278125,343687.76,53.78
LOS-0906,Surulere,Victoria Island,Danfo,71391,0,1800.0,120,1.5,47520.0,446.19375,44.0,7853.01,3681.0984375000003,59054.11,82.72
LOS-0907,Surulere,Victoria Island,Danfo,80094,1,2700.0,210,1.5,47520.0,500.5875,77.0,15418.1,4129.846875,67067.94,83.74
LOS-0908,Egbeda,Victoria Island,Private Car,677331,1,18200.0,330,3.0,322000.0,4233.31875,121.0,204892.63,69849.75937500001,596742.39,88.1
LOS-0909,Surulere,Ikeja,Danfo,177219,0,1800.0,120,1.5,47520.0,1107.61875,44.0,19494.09,9137.854687500001,76151.94,42.97
LOS-0910,Surulere,Victoria Island,Private Car,279164,0,8000.0,120,1.5,184000.0,1744.775,44.0,30708.04,14394.393750000001,229102.43,82.07
